Customer_ID,Customer_Name,Email,Phone,Address,City,State,Zip,Country,Gender,Date_of_Birth,Account_Creation_Date,Last_Login_Date,Product_1,Product_2,Product_3,Product_4,Product_5,Order_Amount,Order_Date,Payment_Method,Loyalty_Points,Subscription_Status,Subscription_Plan,Last_Purchase_Date,Referral_Code,Customer_Service_Interactions,Customer_Satisfaction_Rating,Age,Occupation,Marital_Status
72964,Kari Davis,myersstephen@hotmail.com,685-848-9302x19237,"98493 Nelson Spur
Larrymouth, ID 29930",Eugeneville,North Carolina,67036,Jordan,Other,7/13/65,8/12/23,4/1/25,particularly,soldier,long,police,resource,277.04,2/5/25,Bank Transfer,770,Inactive,Premium,3/10/25,FSY9Y91E,11,3,48,"Engineer, maintenance",Married
55926,Bobby Rivera,xfowler@hotmail.com,194-689-7363x2905,"393 James Parks Suite 634
New Lacey, HI 14459",Heatherfurt,Alabama,3123,Yemen,Female,9/16/96,12/1/24,4/1/25,amount,represent,event,industry,make,67.8,1/22/25,Credit Card,345,Active,Basic,4/1/25,S548E193,8,8,57,Field trials officer,Widowed
94807,Gabriela Phillips,haysdaryl@ward.com,799-850-1800,"1135 Hernandez Greens Suite 486
Lake Marthamouth, OK 44214",Amandastad,Pennsylvania,96648,Cocos (Keeling) Islands,Female,5/9/81,12/4/21,4/2/25,view,cover,region,yes,pretty,73.16,1/8/25,Bank Transfer,65,Active,Platinum,4/1/25,6NF0GZKK,5,8,49,Higher education careers adviser,Widowed
93137,Joseph Salas,pricechristopher@joyce-cabrera.com,961-126-4490x7084,"396 Joshua Ways Apt. 639
South Ashley, PA 15782",Lake Raymond,Georgia,17742,Reunion,Female,1/21/70,8/2/23,4/1/25,single,their,year,sport,ago,199.36,3/16/25,Bank Transfer,285,Inactive,Gold,3/22/25,X6EKG85N,16,10,20,Proofreader,Single
31361,Brian Evans,juliemorrison@yahoo.com,908-885-8191x4070,"6885 Evans Inlet
Port Laura, NE 33831",West Rodney,Florida,43833,Mayotte,Male,8/6/04,7/2/22,4/1/25,rise,rock,series,book,accept,387.11,2/15/25,PayPal,566,Inactive,Gold,3/19/25,Q9ET3JAX,14,2,36,Best boy,Single
82895,Jeffrey Scott,ncooper@black-ritter.org,+1-445-580-2988x50937,"066 Allison Radial
Sanchezmouth, IA 92091",Lake Sarah,North Dakota,47806,Spain,Female,1/23/72,9/19/20,4/2/25,attack,middle,hold,wall,serious,468.02,2/12/25,PayPal,151,Active,Platinum,2/20/25,ITR22UCE,15,6,53,Trading standards officer,Divorced
88159,Michael Mason,christine00@hotmail.com,+1-732-918-4608x647,"48430 Cheryl Burg Apt. 876
Dunlapbury, MD 46831",East Matthewport,Utah,72692,Nauru,Male,7/6/91,11/28/20,4/1/25,summer,type,meet,certain,official,148.56,2/27/25,PayPal,516,Inactive,Basic,2/28/25,GDCP47DF,8,4,61,Field seismologist,Married
96668,Heather Miller,herbert25@hotmail.com,+1-479-791-4960x86969,"69654 Calderon Bypass
Lake Jamesshire, NE 48265",Petersonmouth,Michigan,34773,Denmark,Other,4/1/06,8/13/24,4/1/25,two,accept,later,American,much,184.03,2/8/25,Credit Card,195,Inactive,Basic,3/29/25,HERVLDUK,17,4,24,"Conservator, museum/gallery",Married
43810,Allison Washington,yburke@cooper-shelton.biz,+1-563-054-3448x392,"188 Heather Dale
South Wendyfort, NJ 59924",Brianport,Vermont,16931,Morocco,Male,12/28/67,12/21/24,4/1/25,lead,local,trial,enough,source,217.17,1/14/25,Bank Transfer,190,Inactive,Platinum,2/14/25,SFG5ZKEP,1,8,20,Occupational therapist,Divorced
93777,Shannon Jackson,davismonique@hotmail.com,-6897,"184 Selena Corners
New Deborah, VT 83673",Lake Hannah,Mississippi,9335,United States of America,Female,12/21/05,5/20/22,4/2/25,attorney,task,hold,me,hundred,84.04,1/14/25,PayPal,466,Active,Basic,1/12/25,MXK5MC7Q,5,10,56,Advertising copywriter,Widowed
53846,Gregory Davis,isanchez@gmail.com,2648100135,"7583 Thomas Inlet
Lake Reneeshire, NE 83327",Wallaceton,Oregon,60564,Bhutan,Female,7/7/03,5/13/23,4/1/25,until,check,production,agency,blood,20.16,3/28/25,Bank Transfer,910,Inactive,Platinum,2/15/25,PY877822,16,5,55,Clinical psychologist,Single
97139,Katherine Morgan,morgancandace@gmail.com,+1-105-418-2996x9328,"1097 Bradley Lane
South Mary, NY 97379",Gomezberg,Missouri,14876,New Zealand,Male,7/14/75,10/10/20,4/1/25,little,voice,activity,later,TV,473.14,2/22/25,PayPal,878,Active,Gold,2/28/25,6TDWHGSV,7,6,64,Insurance broker,Single
90358,Jesus Yang,jackiesilva@yahoo.com,5229727663,"5917 Grace Avenue Suite 311
Lauraton, HI 42517",East Thomas,Nebraska,32647,Belize,Other,3/2/86,6/20/21,4/1/25,imagine,off,happy,model,rise,487.72,2/13/25,Credit Card,297,Active,Gold,2/3/25,81UAML2S,20,9,39,Diplomatic Services operational officer,Divorced
67137,Melanie Green,lbarton@ortega.biz,(986)029-2350x22000,"Unit 1818 Box 1475
DPO AE 60189",Hillland,Oregon,93276,Venezuela,Female,7/2/99,12/9/24,4/2/25,man,save,explain,whole,bad,210.79,2/23/25,PayPal,762,Inactive,Premium,2/25/25,VOTB8K2M,19,10,25,Facilities manager,Single
65658,Gregory Johnson,coreywade@gmail.com,001-791-377-0721x9275,"48514 Sara Knolls Suite 903
Jamesport, CA 53242",East John,South Carolina,44186,Djibouti,Female,12/5/79,11/21/20,4/2/25,wait,start,day,kitchen,evidence,368.46,2/19/25,Credit Card,729,Active,Basic,2/4/25,IAZKN3JO,9,2,18,Location manager,Single
73039,Kimberly Schmidt,campbellkevin@yahoo.com,906.770.1252x87895,"5011 Scott Branch Suite 965
Jasonfurt, NM 49076",Cindyburgh,Georgia,9114,Turkey,Female,7/18/01,7/31/20,4/2/25,since,keep,wrong,walk,imagine,269.25,3/10/25,Bank Transfer,544,Active,Platinum,3/6/25,BRBN54UH,11,2,24,Tax inspector,Single
19170,Paul Carter,patricia11@johnson.com,001-667-950-9633x11404,"4305 Shannon Lake
Vincentberg, GA 65206",Sweeneyshire,Kentucky,77615,Canada,Other,2/17/84,4/11/22,4/2/25,TV,six,industry,hotel,wrong,447.12,3/28/25,Bank Transfer,649,Inactive,Platinum,2/1/25,FVMWDQ63,15,2,34,"Administrator, arts",Divorced
97361,Peter Rodriguez,johnsonjack@pierce-higgins.biz,019.155.4039x6393,"1336 Robbins Hill
South Andrewview, CA 17850",Allenton,Maine,36532,Zimbabwe,Other,6/14/58,12/31/23,4/2/25,feel,share,strong,weight,late,335.33,1/26/25,PayPal,608,Inactive,Platinum,1/19/25,LSEZMX82,20,3,65,Financial adviser,Single
11225,Alicia Horn,kevinrobinson@hotmail.com,313-196-7144x89952,"8650 Lisa Streets
Johnfort, MT 13480",Lake Andrew,West Virginia,82083,Jordan,Other,9/30/95,5/8/20,4/1/25,worry,believe,draw,health,authority,240.39,2/4/25,PayPal,864,Active,Basic,2/25/25,CG6ZQQNF,19,1,48,"Teacher, special educational needs",Single
81986,Micheal Macdonald,gomezmario@hotmail.com,(426)714-5896x8909,"419 Campbell Ville Suite 199
Clarkmouth, MD 92772",East Gabrielleland,Massachusetts,65870,Greece,Female,12/9/02,9/2/21,4/1/25,if,degree,here,pick,dinner,60.52,3/2/25,Credit Card,194,Inactive,Premium,1/10/25,WWNAYJGR,0,7,52,Consulting civil engineer,Single
85235,Jeffrey Lee,ann38@hotmail.com,536.469.9590,"66241 Davis Flat Apt. 878
Port Melissa, DC 37162",Michaelbury,Wyoming,38180,Uzbekistan,Female,6/11/54,10/28/23,4/1/25,alone,education,material,whole,ahead,495.58,2/4/25,Credit Card,925,Inactive,Gold,2/23/25,LI3YQTDH,7,7,29,"Engineer, technical sales",Divorced
84777,Shannon Holloway,longcynthia@walters.com,135.553.3297x99495,"41622 Angela Street
Lewisview, KS 69784",South Juliemouth,Oregon,45853,British Virgin Islands,Female,6/25/89,7/12/24,4/2/25,give,special,professor,question,police,35.24,3/2/25,Credit Card,284,Inactive,Basic,3/31/25,4HYKBMAG,18,4,40,Photographer,Divorced
65719,Chelsea Galvan,angela71@anderson.com,(110)294-3328,"USS Washington
FPO AP 26374",East Kristy,Nebraska,5593,Macedonia,Male,1/3/79,9/23/21,4/1/25,maybe,sure,pattern,four,season,251.36,2/28/25,PayPal,474,Inactive,Gold,4/1/25,38M04G1E,11,4,24,Translator,Divorced
17736,Erica Stephens,tracy85@hotmail.com,(604)108-4973,"94720 Evans Spurs
South Alexside, OK 95038",Carolinefort,Maine,76329,Anguilla,Male,8/2/63,11/16/23,4/1/25,then,resource,moment,few,lawyer,313.12,3/19/25,Bank Transfer,244,Active,Basic,2/11/25,G25WSKLE,0,8,18,Music therapist,Married
6441,James Esparza,brownkevin@kennedy-nichols.com,(726)481-1869x818,"903 Linda Knoll Suite 939
West Brandon, IA 27750",Garciaton,Missouri,19879,Anguilla,Male,8/12/69,6/24/22,4/2/25,now,sense,point,positive,character,456.95,2/19/25,Credit Card,469,Inactive,Gold,1/30/25,5983WTCE,2,10,45,Herpetologist,Married
26168,Timothy Hess,parkerbrenda@hotmail.com,(888)027-9823x730,"73412 Amanda Estates
Paulaberg, OK 24660",Rebeccastad,Virginia,62353,Swaziland,Female,11/9/02,10/2/23,4/1/25,somebody,including,today,sell,perhaps,93.41,1/24/25,Credit Card,46,Active,Gold,1/19/25,B4RFNAEL,14,8,32,Paramedic,Widowed
65758,Jessica Taylor,bensonjustin@hotmail.com,001-681-272-6837,"43332 Robert Walks
South Ronaldland, MI 63255",Alexandrachester,Rhode Island,3237,Bhutan,Male,6/28/56,12/20/22,4/2/25,field,ever,rest,be,concern,388.86,2/12/25,Credit Card,856,Active,Premium,3/15/25,A2Q5EZ9G,5,10,28,Plant breeder/geneticist,Married
43074,Marcus Mccarthy,karenmurray@yahoo.com,+1-775-099-3684x9041,"898 Jensen Fork
East Ericport, HI 89049",Richardsonport,Wyoming,59377,Nigeria,Other,12/22/91,8/11/22,4/2/25,cell,somebody,Republican,money,behind,238.52,3/3/25,Bank Transfer,61,Active,Platinum,1/9/25,CXUARLGK,10,4,40,"Librarian, academic",Single
1145,Jessica Green,thomas03@hotmail.com,676-342-6155,"730 James Throughway
New Sabrinamouth, IN 75768",East Jonathanshire,Mississippi,9259,Spain,Male,3/5/80,6/13/22,4/1/25,arrive,participant,option,lay,professor,371.93,2/20/25,Bank Transfer,427,Active,Gold,1/12/25,UUID3MWV,10,9,31,Financial adviser,Divorced
91323,Nathaniel Cooper,carolynbush@ferguson.com,234.696.4697,"58295 Booth Wells Suite 611
Sandersbury, TX 21178",Millerville,Tennessee,16232,Malaysia,Female,9/5/03,4/3/21,4/1/25,close,student,line,method,big,384.24,1/24/25,PayPal,343,Inactive,Platinum,1/2/25,4ZV2MM3D,19,10,25,Advertising art director,Widowed
68447,Sarah Griffin,tracyblanchard@yahoo.com,7858962374,"60345 John Village Apt. 790
West Jeremy, CO 60853",Jeffreyburgh,Michigan,20851,Finland,Other,6/24/73,11/25/20,4/1/25,among,hear,where,throughout,director,27.51,1/27/25,PayPal,767,Inactive,Gold,1/14/25,9DFMR1T1,8,4,62,"Engineer, chemical",Divorced
43976,Ashley Noble,travisgreen@yahoo.com,153-394-8397x0487,"87134 Cassie Spring
North Todd, SD 90056",New Jason,Louisiana,55300,Niger,Male,12/25/95,11/18/20,4/1/25,level,father,team,protect,product,211.15,1/14/25,PayPal,521,Active,Premium,1/31/25,KI00E26K,9,7,64,Trading standards officer,Widowed
39703,April Swanson,taylor95@williams.com,(440)957-0498,"613 Callahan Locks
North Jesse, PA 12898",Port Christinastad,Vermont,38885,United States Virgin Islands,Female,10/21/05,9/24/21,4/1/25,partner,sound,station,even,pretty,68.57,3/11/25,Credit Card,320,Active,Premium,3/15/25,ZTM6EUHD,7,9,55,Trade union research officer,Single
77571,Kimberly Anderson,jeremiahthomas@hotmail.com,001-374-037-5203x87600,"50384 Hayes Estates Apt. 569
Craigside, NC 17712",Nicholasmouth,Louisiana,32672,Saint Lucia,Female,12/29/77,5/3/20,4/2/25,loss,early,easy,food,marriage,347.23,1/2/25,PayPal,69,Inactive,Gold,1/28/25,GPOCCW86,10,10,62,Firefighter,Single
70180,Vicki Rodriguez,bassaaron@blake.biz,-9873,"852 Clark Trail Apt. 019
New Josemouth, DC 02750",Tracyview,Georgia,47018,Saint Barthelemy,Male,12/4/79,3/22/20,4/1/25,compare,money,step,they,minute,470.69,3/8/25,PayPal,23,Inactive,Platinum,1/2/25,Q43L2Q1Z,0,5,51,"Sales professional, IT",Single
45826,Steven White,david08@hotmail.com,001-846-813-5546x1356,"USNV Webster
FPO AA 97426",Reedbury,Montana,9138,Burundi,Other,7/24/04,7/27/20,4/1/25,art,figure,reflect,apply,dog,354.8,2/24/25,Bank Transfer,554,Active,Basic,3/28/25,4FL3RFHK,6,4,65,"Nurse, mental health",Divorced
4438,Allison Palmer,hinestheresa@phillips.com,002-237-0709x059,"205 Nicholas Creek
East Amandaville, IN 61693",Edwardsfurt,Indiana,62124,Guam,Other,1/2/65,6/17/23,4/1/25,man,method,meet,official,positive,281.91,3/10/25,Bank Transfer,113,Inactive,Platinum,1/5/25,HCDFLS2D,12,8,47,Chemical engineer,Single
9814,Amy Chavez,csmith@yahoo.com,001-137-191-1729x855,"577 Warren Groves
West Eddie, IA 71447",Seanmouth,Kentucky,53123,British Indian Ocean Territory (Chagos Archipelago),Other,8/23/76,2/5/21,4/2/25,once,final,sort,source,resource,284.67,2/18/25,Credit Card,660,Active,Platinum,3/28/25,8BS2XY1R,17,3,52,Water quality scientist,Married
35016,Stephanie Beasley DVM,richardsalexis@williams-smith.com,061-597-4980,"341 Cochran Crossing
Riverashire, ME 17876",Barrymouth,Wyoming,84812,Sweden,Other,12/12/67,9/7/22,4/2/25,effort,yourself,enter,too,quite,392.14,3/21/25,Credit Card,66,Inactive,Gold,3/6/25,TKT10XTK,3,10,28,Medical secretary,Widowed
33537,Chad Jones,ramseyeric@yahoo.com,347.864.3471,"79325 James Greens
Ashleymouth, SD 12250",Allenshire,Delaware,25359,Guernsey,Other,4/18/92,8/8/21,4/1/25,form,clear,save,form,candidate,480.93,1/9/25,Credit Card,887,Inactive,Gold,1/29/25,OK46AA4G,18,2,38,Outdoor activities/education manager,Widowed
1851,Lisa Adams,craigdunn@hotmail.com,(461)585-3891x8148,"2037 Wells Common
Harrisshire, RI 22839",Cameronberg,Idaho,97170,Samoa,Male,11/8/69,4/18/24,4/1/25,television,trouble,world,beyond,change,272.81,2/19/25,Credit Card,189,Active,Basic,1/12/25,YVDEUOKZ,4,10,67,Warehouse manager,Single
13178,Robert Smith,otorres@hotmail.com,658-018-1533,"Unit 6401 Box 8638
DPO AA 28302",Daviston,Louisiana,9271,Mayotte,Male,12/21/79,5/20/24,4/2/25,fear,make,game,visit,tell,133.2,3/19/25,Bank Transfer,723,Active,Premium,2/24/25,NJ7GO0R9,0,4,20,Child psychotherapist,Divorced
95112,Ann Williams,ubrown@gmail.com,001-412-350-3959x320,"77257 Hill Mill
Joshuaburgh, NV 53931",Shawhaven,Kansas,17526,Saint Vincent and the Grenadines,Other,5/27/92,4/25/20,4/1/25,would,space,soldier,exist,people,93.15,3/27/25,Credit Card,567,Inactive,Premium,3/29/25,SM3SZ4D8,7,5,33,Garment/textile technologist,Divorced
73202,Ryan Barnes,willielong@yahoo.com,286.213.7577x6524,"5087 Taylor Burgs Apt. 736
Arroyoton, DC 28215",New Lisaview,Delaware,5681,Greenland,Male,2/1/83,1/16/25,4/2/25,maybe,investment,forward,organization,let,77.47,3/25/25,Bank Transfer,553,Inactive,Premium,3/6/25,VWOBXITE,15,10,48,Administrator,Single
58822,Cheryl Evans,patrickdaniels@hotmail.com,+1-600-996-2300x2185,"0754 Adam Shore Apt. 062
South Michaelhaven, TN 98401",Port Kennethville,California,59137,Burkina Faso,Male,8/28/61,4/26/22,4/1/25,important,try,successful,approach,but,89.28,1/8/25,PayPal,192,Inactive,Premium,3/5/25,X3WWRP8U,4,1,56,Brewing technologist,Widowed
31433,Veronica King,druiz@shannon.com,(840)776-6752x059,"7796 Eduardo Isle Suite 892
South Sarah, MA 94962",New Brendafort,Oregon,61014,Chad,Female,7/24/01,11/30/22,4/2/25,election,something,than,along,loss,290.89,1/27/25,PayPal,946,Active,Premium,1/8/25,D75VP37U,19,3,53,Hydrologist,Married
96995,Breanna Carter,ginabrown@gmail.com,+1-604-694-0092x163,"531 Jody Path Apt. 968
Contrerashaven, NC 95330",East Gregory,Michigan,35942,Samoa,Other,10/27/55,11/10/24,4/2/25,dog,direction,stage,provide,attention,326.39,3/6/25,Bank Transfer,324,Active,Gold,3/2/25,IK9WTD6W,19,2,39,Hotel manager,Single
28489,Kelly Williams,emilysmith@gmail.com,478-704-7500,"107 Gonzalez Square
Port Holly, AK 34732",Victorland,South Carolina,64572,Suriname,Female,8/8/62,5/6/20,4/2/25,kitchen,thing,prevent,because,value,232.14,2/9/25,Bank Transfer,753,Inactive,Platinum,1/29/25,VGYNUQPN,16,5,41,Ambulance person,Divorced
2648,Kent Bryan,johnstonpeter@mcclure-frey.net,+1-573-100-9148x05013,"078 Lisa Ridges Apt. 533
Lake Megan, CT 43215",North Samuel,Delaware,50161,Armenia,Female,5/3/78,4/9/20,4/1/25,along,use,reduce,truth,game,472.89,1/18/25,Bank Transfer,179,Inactive,Premium,1/5/25,ZAU4N58G,16,7,62,Early years teacher,Single
17864,Phillip Galloway,larrywilkins@yahoo.com,853-642-3723x09149,"2273 Kevin Square Suite 909
North Nancy, KY 35097",Tammystad,Louisiana,56365,Falkland Islands (Malvinas),Female,1/6/61,5/18/22,4/1/25,attorney,for,although,race,whatever,31.51,1/7/25,Credit Card,628,Inactive,Basic,3/10/25,VR0472A3,1,4,50,"Therapist, art",Single
48033,Melody Bennett,rbrock@howell.info,-2759,"USNV Peters
FPO AP 95905",Josephtown,Texas,49233,Finland,Other,10/9/65,2/13/22,4/1/25,generation,respond,green,task,particularly,427.07,1/11/25,PayPal,294,Active,Basic,3/13/25,X908AKWL,20,4,35,Product manager,Single
92739,Ashley Mayo,kimberlycarrillo@gmail.com,6266663822,"564 Thornton Cove Suite 377
North Natashatown, MO 47512",Lake Daniel,Arkansas,1534,Andorra,Other,3/15/56,3/24/24,4/1/25,southern,since,age,today,talk,253.6,3/7/25,PayPal,395,Active,Premium,1/28/25,YTAJTJI9,5,9,27,Aeronautical engineer,Widowed
87512,Olivia Bryan,rita94@guerrero.com,884-655-4745,"42496 Cohen Grove
Powelltown, ME 77085",South George,Connecticut,82627,Mauritius,Other,5/10/57,2/24/25,4/1/25,hour,enough,between,until,Republican,101.22,1/14/25,Credit Card,805,Active,Premium,1/31/25,4U25TD53,12,2,35,"Psychologist, prison and probation services",Divorced
14111,Erica Mercado,lunavalerie@ingram.com,001-027-969-4519x96612,"687 Steven Ports
Westborough, WY 00746",Sharpland,Massachusetts,45751,Senegal,Other,4/18/95,2/22/21,4/1/25,campaign,power,ready,wife,explain,38.11,3/9/25,PayPal,772,Inactive,Premium,2/18/25,X1ULYNXL,9,6,64,Agricultural consultant,Divorced
67422,Michael Dunn,mmaynard@acosta-smith.com,(594)631-3757x4249,"USNS Ayers
FPO AP 35845",East Michael,New Hampshire,4759,Saint Lucia,Male,8/19/00,2/14/22,4/1/25,easy,recognize,notice,budget,activity,371.53,2/9/25,Credit Card,223,Inactive,Gold,1/20/25,GELNBMDD,11,9,52,"Psychotherapist, dance movement",Married
9805,George Schmitt,jenningsjames@hotmail.com,(685)317-5065x0051,"35837 Hunter Curve
Jennaview, CA 33208",Hessmouth,Utah,32347,Ireland,Female,8/3/74,3/21/21,4/2/25,win,fine,necessary,executive,thing,65,2/13/25,Credit Card,176,Active,Premium,3/2/25,IONWJZQ1,16,7,47,Immigration officer,Widowed
28207,Lori Smith,ahall@smith.com,139-351-3351,"276 Elizabeth Knolls Apt. 064
Amandamouth, MO 70320",Richardmouth,Pennsylvania,95556,Sao Tome and Principe,Other,7/21/05,2/10/23,4/2/25,own,language,floor,trial,leg,84.34,1/20/25,Credit Card,787,Inactive,Basic,3/3/25,C1UKTB8G,0,6,66,"Investment banker, operational",Single
1815,Jonathan Jones,diazgregory@watson-johnson.com,237-922-8519x246,"605 Martin Village Apt. 357
Lake Timothy, IA 01754",Richardsonfort,Arkansas,80570,Tanzania,Male,7/9/75,7/16/20,4/2/25,growth,special,third,check,consumer,39.44,2/16/25,Credit Card,844,Active,Gold,3/18/25,Z7Y3OP7E,1,6,30,Commissioning editor,Widowed
97366,Matthew Michael,ypena@hess.com,963.316.3186,"9910 Gary Village
Port Jenniferhaven, OR 23322",Patricktown,Michigan,13061,Liechtenstein,Male,5/28/57,12/13/23,4/2/25,indeed,few,east,role,suggest,297.04,1/17/25,PayPal,814,Inactive,Premium,3/5/25,IQRXS5B5,19,1,42,"Investment banker, operational",Widowed
1584,Paula Allen,cruzkatherine@logan.com,309-457-6834x6620,"938 Spears Plains
Hannahmouth, HI 28058",Lawrenceview,Montana,56611,Northern Mariana Islands,Female,11/11/92,3/3/20,4/1/25,hundred,indicate,detail,floor,happen,204.16,2/12/25,Bank Transfer,342,Active,Premium,1/31/25,MN1JX8UL,6,2,20,Public relations officer,Single
77896,Danny Collins,christopher11@ramos.info,943.160.1981x3550,"0097 Raymond Ville
North Lisa, NY 54185",North Dylanbury,Pennsylvania,73503,Switzerland,Other,11/3/68,7/19/21,4/2/25,citizen,just,society,position,soon,431.1,2/4/25,Credit Card,143,Active,Platinum,3/11/25,FPRR2XK9,14,7,57,Clinical molecular geneticist,Widowed
62844,Tammy Turner,smithtyler@yahoo.com,(794)598-0428x85676,"PSC 3546, Box 9259
APO AA 49369",Davidbury,Vermont,30546,Bahamas,Female,7/15/78,3/11/21,4/2/25,board,case,spring,sometimes,memory,217.18,1/30/25,Bank Transfer,805,Inactive,Premium,3/22/25,3217S5BI,0,2,42,Legal executive,Widowed
48479,Alyssa Riggs,pthompson@brown.com,089-234-9780x7294,"2743 Samuel Creek
Palmerchester, NJ 76524",Mooreberg,Nebraska,18066,Guinea-Bissau,Male,6/7/63,4/1/23,4/2/25,step,teacher,short,at,unit,200.35,3/4/25,Bank Transfer,414,Active,Platinum,1/29/25,KSMT50GT,14,3,32,Restaurant manager,Widowed
74651,Tanya Gutierrez,gutierrezcarol@kaufman-smith.net,001-480-321-3125,"627 Laura Union
New Richard, MA 35401",Ellisburgh,Connecticut,88397,Syrian Arab Republic,Female,10/25/59,9/17/21,4/1/25,role,society,nothing,energy,authority,57.2,1/22/25,Bank Transfer,222,Inactive,Basic,2/5/25,I6TE4PYY,7,1,54,"Designer, fashion/clothing",Single
61534,Anthony Green,bkane@gmail.com,-5003,"26403 Michael Well
South Lindsayburgh, AZ 85320",New Brianside,South Dakota,4285,Bermuda,Female,6/18/98,2/8/20,4/2/25,world,professor,ago,cost,tell,194.54,1/10/25,PayPal,662,Inactive,Platinum,2/22/25,YPQTFXZ9,6,3,56,Office manager,Single
6706,Andrew Brown,medinaluke@yahoo.com,322.651.1576x47316,"849 Bailey Flat Apt. 470
New Andrew, CA 36362",South Jennifer,Florida,91050,Sao Tome and Principe,Male,8/12/03,8/18/23,4/1/25,high,break,send,citizen,figure,217.18,2/27/25,PayPal,14,Inactive,Premium,1/7/25,0YBCPGRK,7,9,35,Clinical research associate,Married
83844,Michael Cook,darrenroberson@gmail.com,596.681.1702,"91126 Jenna Villages Suite 225
Maryport, MI 28947",Obrienborough,Wisconsin,36531,Peru,Other,5/17/86,9/15/21,4/1/25,group,others,police,soldier,develop,96.88,2/6/25,Bank Transfer,976,Active,Platinum,2/16/25,M9XWBH5S,7,4,32,Animal nutritionist,Divorced
80820,Brian Myers,ryan25@jones.com,609-406-4247,"USNV Jones
FPO AE 54112",North Julie,Rhode Island,55169,Russian Federation,Female,7/21/56,9/11/22,4/1/25,expert,reduce,ball,crime,medical,425.55,1/4/25,Bank Transfer,676,Inactive,Platinum,1/4/25,ONXJV03K,17,10,32,Commercial art gallery manager,Single
65081,Christopher Quinn,bonillataylor@hotmail.com,453.505.9466x03999,"4388 Leah Mall
West Teresa, FL 50151",New Janice,Georgia,10219,Portugal,Female,11/8/59,12/22/24,4/1/25,various,scene,so,process,play,97.95,1/8/25,Credit Card,945,Inactive,Gold,3/2/25,U7ISCN9R,17,7,27,Architectural technologist,Widowed
71989,Brittany Phillips,egordon@hamilton-moore.com,+1-459-776-9903x795,"351 Kimberly Drives
Port Tonyshire, KS 25034",South Kevinbury,Louisiana,99834,Japan,Other,7/21/96,8/9/23,4/1/25,member,prevent,important,week,attack,434.27,3/1/25,PayPal,57,Active,Premium,3/12/25,T3ETY8ZF,7,1,64,Barrister's clerk,Single
88398,Jonathan Perez,kathryn24@allen.com,001-938-910-0877x03919,"7504 Nash Corner Apt. 183
Curtisville, WV 99508",Dominguezhaven,North Dakota,76812,Japan,Other,2/22/74,5/31/24,4/1/25,level,candidate,which,money,before,494.14,2/1/25,Bank Transfer,389,Active,Platinum,1/24/25,LFYKKUYJ,10,2,58,"Education officer, community",Single
95410,Anthony Webb,heatherbrooks@gmail.com,198-819-2574x4536,"216 Kimberly Spurs
East Christine, IA 87202",West Laura,Delaware,36181,Cote d'Ivoire,Other,8/2/03,3/6/20,4/1/25,its,huge,option,through,want,198.26,1/15/25,Bank Transfer,600,Inactive,Basic,2/6/25,NA98A66C,11,6,22,Ecologist,Married
90493,Andrea Cole,jeffrey13@gmail.com,698.601.7386x259,"9663 Mary Wall Suite 375
Lake Henryfort, AZ 91278",Thomasland,Utah,9096,Brazil,Female,8/11/03,3/31/20,4/2/25,notice,third,create,couple,protect,231.84,1/26/25,Bank Transfer,442,Inactive,Platinum,2/15/25,2CV60IYP,14,3,41,Field seismologist,Married
43311,Patricia Wang,ryan91@colon.com,091.681.6166,"7370 Torres Rapids Apt. 504
South Jasmine, MN 76073",Goodside,Massachusetts,23206,Cuba,Other,10/7/69,7/24/23,4/1/25,later,city,many,share,throw,285.68,3/2/25,Credit Card,147,Inactive,Gold,2/5/25,H460RBV7,19,4,67,Community pharmacist,Single
40410,Michael Lawrence,sabrina54@shea.com,8529878332,"11020 Austin Stream
North Jennifer, MS 37537",East Aliciaview,New Jersey,5863,Rwanda,Female,12/25/59,1/31/25,4/1/25,four,group,business,spend,couple,419.49,2/11/25,PayPal,9,Active,Basic,2/18/25,8I47AST1,5,4,47,"Psychotherapist, child",Married
53467,Antonio Vega,jamesedwards@yahoo.com,4674249219,"3432 Li Estate
Melissaside, IA 41021",West Joyce,Indiana,14946,Slovenia,Female,4/9/57,4/7/23,4/2/25,able,piece,consumer,across,you,314.21,3/25/25,PayPal,926,Inactive,Premium,1/17/25,FIY92T9C,16,5,50,Chartered management accountant,Single
67676,Cindy James,jwest@hotmail.com,574-773-6715,"97701 Kendra Mountains
South Brianland, VA 54208",New Shawnmouth,North Dakota,52497,Colombia,Other,3/3/56,3/6/25,4/2/25,tough,environmental,risk,hold,identify,256.39,3/1/25,Bank Transfer,360,Active,Gold,1/2/25,14IXT1J8,13,10,59,Accommodation manager,Widowed
73744,Katie Collins,angela23@harris-wang.org,(835)192-0043,"317 Wallace Crescent Suite 339
Lake Elizabeth, GA 94012",Davidmouth,Kentucky,25926,Tuvalu,Other,3/1/59,9/21/24,4/1/25,possible,rest,ball,fall,good,93.29,3/14/25,Bank Transfer,899,Active,Platinum,1/15/25,PPVMSZGJ,6,2,39,"Geologist, engineering",Divorced
